#{"t_start": 1637674807.0757542, "env_id": null}
r,l,t,total_asset,last_account,action_summary
10.930705,249,114.110731,209307.04605258175,"{'Cash': 48.64833258175349, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2280.0}","{'WMT': {'buy': 42, 'sell': 45, 'no-action': 162}, 'AAPL': {'buy': 23, 'sell': 20, 'no-action': 206}, 'MMM': {'buy': 34, 'sell': 25, 'no-action': 190}}"
10.220755,249,114.440448,202207.55378619928,"{'Cash': 51.14297919928504, 'WMT': 1733.0, 'AAPL': 0.0, 'MMM': 926.0}","{'WMT': {'buy': 47, 'sell': 45, 'no-action': 157}, 'AAPL': {'buy': 24, 'sell': 24, 'no-action': 201}, 'MMM': {'buy': 33, 'sell': 24, 'no-action': 192}}"
12.705993,249,114.735925,227059.93177846266,"{'Cash': 79853.67297946266, 'WMT': 232.0, 'AAPL': 0.0, 'MMM': 1433.0}","{'WMT': {'buy': 51, 'sell': 52, 'no-action': 146}, 'AAPL': {'buy': 30, 'sell': 34, 'no-action': 185}, 'MMM': {'buy': 36, 'sell': 29, 'no-action': 184}}"
8.04962,249,115.009337,180496.2038093852,"{'Cash': 87251.12351938516, 'WMT': 752.0, 'AAPL': 0.0, 'MMM': 462.0}","{'WMT': {'buy': 53, 'sell': 46, 'no-action': 150}, 'AAPL': {'buy': 31, 'sell': 28, 'no-action': 190}, 'MMM': {'buy': 34, 'sell': 33, 'no-action': 182}}"
10.0863,249,116.362159,200862.99658112426,"{'Cash': 31.497557124255763, 'WMT': 698.0, 'AAPL': 0.0, 'MMM': 1674.0}","{'WMT': {'buy': 52, 'sell': 48, 'no-action': 149}, 'AAPL': {'buy': 30, 'sell': 27, 'no-action': 192}, 'MMM': {'buy': 28, 'sell': 27, 'no-action': 194}}"
8.728666,249,116.639636,187286.66239745085,"{'Cash': 2.8843824508276157, 'WMT': 32.0, 'AAPL': 0.0, 'MMM': 2017.0}","{'WMT': {'buy': 50, 'sell': 41, 'no-action': 158}, 'AAPL': {'buy': 25, 'sell': 23, 'no-action': 201}, 'MMM': {'buy': 36, 'sell': 30, 'no-action': 183}}"
9.123666,249,116.937866,191236.66183221224,"{'Cash': 19.822995212235597, 'WMT': 530.0, 'AAPL': 0.0, 'MMM': 1693.0}","{'WMT': {'buy': 47, 'sell': 49, 'no-action': 153}, 'AAPL': {'buy': 28, 'sell': 30, 'no-action': 191}, 'MMM': {'buy': 42, 'sell': 36, 'no-action': 171}}"
11.208772,249,117.26387,212087.7164819404,"{'Cash': 2647.064516094415, 'WMT': 122.0, 'AAPL': 130.0, 'MMM': 2089.0}","{'WMT': {'buy': 45, 'sell': 45, 'no-action': 159}, 'AAPL': {'buy': 37, 'sell': 36, 'no-action': 176}, 'MMM': {'buy': 34, 'sell': 33, 'no-action': 182}}"
9.133559,249,117.588957,191335.59309536105,"{'Cash': 52532.26104236106, 'WMT': 2053.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 53, 'sell': 51, 'no-action': 145}, 'AAPL': {'buy': 29, 'sell': 29, 'no-action': 191}, 'MMM': {'buy': 35, 'sell': 31, 'no-action': 183}}"
10.628787,249,117.906775,206287.87417261366,"{'Cash': 36.653262613661354, 'WMT': 1818.0, 'AAPL': 0.0, 'MMM': 908.0}","{'WMT': {'buy': 53, 'sell': 46, 'no-action': 150}, 'AAPL': {'buy': 35, 'sell': 31, 'no-action': 183}, 'MMM': {'buy': 39, 'sell': 31, 'no-action': 179}}"
10.161338,249,118.269194,201613.38242516725,"{'Cash': 16750.94329316724, 'WMT': 660.0, 'AAPL': 0.0, 'MMM': 1528.0}","{'WMT': {'buy': 39, 'sell': 46, 'no-action': 164}, 'AAPL': {'buy': 25, 'sell': 21, 'no-action': 203}, 'MMM': {'buy': 32, 'sell': 30, 'no-action': 187}}"
10.318988,249,118.627307,203189.88061571762,"{'Cash': 13.132827717606247, 'WMT': 1.0, 'AAPL': 0.0, 'MMM': 2213.0}","{'WMT': {'buy': 55, 'sell': 44, 'no-action': 150}, 'AAPL': {'buy': 27, 'sell': 28, 'no-action': 194}, 'MMM': {'buy': 37, 'sell': 35, 'no-action': 177}}"
10.645627,249,120.314533,206456.271021397,"{'Cash': 6.542574396971759, 'WMT': 401.0, 'AAPL': 0.0, 'MMM': 1954.0}","{'WMT': {'buy': 51, 'sell': 48, 'no-action': 150}, 'AAPL': {'buy': 33, 'sell': 39, 'no-action': 177}, 'MMM': {'buy': 36, 'sell': 33, 'no-action': 180}}"
10.801854,249,120.677203,208018.5413532437,"{'Cash': 4.36237624367277, 'WMT': 716.0, 'AAPL': 0.0, 'MMM': 1739.0}","{'WMT': {'buy': 36, 'sell': 36, 'no-action': 177}, 'AAPL': {'buy': 23, 'sell': 26, 'no-action': 200}, 'MMM': {'buy': 36, 'sell': 22, 'no-action': 191}}"
10.189882,249,121.010658,201898.82401444207,"{'Cash': 57.13457944207403, 'WMT': 941.0, 'AAPL': 0.0, 'MMM': 1506.0}","{'WMT': {'buy': 42, 'sell': 38, 'no-action': 169}, 'AAPL': {'buy': 24, 'sell': 27, 'no-action': 198}, 'MMM': {'buy': 32, 'sell': 24, 'no-action': 193}}"
9.246009,249,121.408375,192460.09354702756,"{'Cash': 43.09723188614589, 'WMT': 1572.0, 'AAPL': 17.0, 'MMM': 925.0}","{'WMT': {'buy': 41, 'sell': 36, 'no-action': 172}, 'AAPL': {'buy': 25, 'sell': 21, 'no-action': 203}, 'MMM': {'buy': 34, 'sell': 30, 'no-action': 185}}"
10.768678,249,121.791492,207686.77914634402,"{'Cash': 50079.568128344035, 'WMT': 1575.0, 'AAPL': 0.0, 'MMM': 557.0}","{'WMT': {'buy': 47, 'sell': 46, 'no-action': 156}, 'AAPL': {'buy': 19, 'sell': 19, 'no-action': 211}, 'MMM': {'buy': 31, 'sell': 31, 'no-action': 187}}"
10.642664,249,122.123123,206426.64183255273,"{'Cash': 13.424081552715506, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2249.0}","{'WMT': {'buy': 44, 'sell': 41, 'no-action': 164}, 'AAPL': {'buy': 23, 'sell': 23, 'no-action': 203}, 'MMM': {'buy': 35, 'sell': 27, 'no-action': 187}}"
10.137856,249,122.470855,201378.5588698389,"{'Cash': 35.9758918388834, 'WMT': 2978.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 50, 'sell': 41, 'no-action': 158}, 'AAPL': {'buy': 31, 'sell': 28, 'no-action': 190}, 'MMM': {'buy': 38, 'sell': 32, 'no-action': 179}}"
11.468812,249,122.754409,214688.12252383755,"{'Cash': 128012.10124183753, 'WMT': 1282.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 51, 'sell': 42, 'no-action': 156}, 'AAPL': {'buy': 25, 'sell': 31, 'no-action': 193}, 'MMM': {'buy': 25, 'sell': 24, 'no-action': 200}}"
10.481816,249,123.020133,204818.16003671376,"{'Cash': 33.15885371373224, 'WMT': 1966.0, 'AAPL': 0.0, 'MMM': 783.0}","{'WMT': {'buy': 49, 'sell': 41, 'no-action': 159}, 'AAPL': {'buy': 25, 'sell': 23, 'no-action': 201}, 'MMM': {'buy': 38, 'sell': 29, 'no-action': 182}}"
8.097344,249,124.312642,180973.43560471476,"{'Cash': 4.115009714761982, 'WMT': 1478.0, 'AAPL': 0.0, 'MMM': 883.0}","{'WMT': {'buy': 49, 'sell': 41, 'no-action': 159}, 'AAPL': {'buy': 27, 'sell': 28, 'no-action': 194}, 'MMM': {'buy': 31, 'sell': 28, 'no-action': 190}}"
9.568235,249,124.645,195682.3469975982,"{'Cash': 17656.71762959817, 'WMT': 753.0, 'AAPL': 0.0, 'MMM': 1385.0}","{'WMT': {'buy': 51, 'sell': 53, 'no-action': 145}, 'AAPL': {'buy': 29, 'sell': 31, 'no-action': 189}, 'MMM': {'buy': 41, 'sell': 34, 'no-action': 174}}"
8.194517,249,124.919199,181945.16797816672,"{'Cash': 67292.26684816672, 'WMT': 1370.0, 'AAPL': 0.0, 'MMM': 240.0}","{'WMT': {'buy': 47, 'sell': 47, 'no-action': 155}, 'AAPL': {'buy': 34, 'sell': 36, 'no-action': 179}, 'MMM': {'buy': 33, 'sell': 32, 'no-action': 184}}"
10.211425,249,125.178388,202114.24799784838,"{'Cash': 48899.78964984835, 'WMT': 10.0, 'AAPL': 0.0, 'MMM': 1662.0}","{'WMT': {'buy': 41, 'sell': 43, 'no-action': 165}, 'AAPL': {'buy': 26, 'sell': 29, 'no-action': 194}, 'MMM': {'buy': 23, 'sell': 18, 'no-action': 208}}"
10.276883,249,125.42932,202768.83173569466,"{'Cash': 3.3038806946692603, 'WMT': 37.0, 'AAPL': 0.0, 'MMM': 2182.0}","{'WMT': {'buy': 53, 'sell': 52, 'no-action': 144}, 'AAPL': {'buy': 30, 'sell': 29, 'no-action': 190}, 'MMM': {'buy': 39, 'sell': 30, 'no-action': 180}}"
11.237268,249,125.696294,212372.68313709562,"{'Cash': 23.41296909562152, 'WMT': 1429.0, 'AAPL': 0.0, 'MMM': 1261.0}","{'WMT': {'buy': 47, 'sell': 42, 'no-action': 160}, 'AAPL': {'buy': 27, 'sell': 29, 'no-action': 193}, 'MMM': {'buy': 39, 'sell': 29, 'no-action': 181}}"
10.373209,249,125.952422,203732.09473799766,"{'Cash': 20109.38672999764, 'WMT': 5.0, 'AAPL': 0.0, 'MMM': 1997.0}","{'WMT': {'buy': 44, 'sell': 36, 'no-action': 169}, 'AAPL': {'buy': 26, 'sell': 32, 'no-action': 191}, 'MMM': {'buy': 32, 'sell': 22, 'no-action': 195}}"
9.993343,249,126.206928,199933.42652943035,"{'Cash': 58684.00806843036, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 1539.0}","{'WMT': {'buy': 48, 'sell': 39, 'no-action': 162}, 'AAPL': {'buy': 24, 'sell': 30, 'no-action': 195}, 'MMM': {'buy': 32, 'sell': 33, 'no-action': 184}}"
9.867076,249,127.421643,198670.75910486566,"{'Cash': 10.220817865651952, 'WMT': 260.0, 'AAPL': 0.0, 'MMM': 1973.0}","{'WMT': {'buy': 46, 'sell': 43, 'no-action': 160}, 'AAPL': {'buy': 36, 'sell': 33, 'no-action': 180}, 'MMM': {'buy': 28, 'sell': 26, 'no-action': 195}}"
11.510452,249,127.679385,215104.51971786603,"{'Cash': 14311.610215866036, 'WMT': 973.0, 'AAPL': 0.0, 'MMM': 1471.0}","{'WMT': {'buy': 47, 'sell': 42, 'no-action': 160}, 'AAPL': {'buy': 20, 'sell': 23, 'no-action': 206}, 'MMM': {'buy': 37, 'sell': 31, 'no-action': 181}}"
11.530357,249,128.003906,215303.57208209182,"{'Cash': 142722.09122309185, 'WMT': 950.0, 'AAPL': 0.0, 'MMM': 91.0}","{'WMT': {'buy': 40, 'sell': 36, 'no-action': 173}, 'AAPL': {'buy': 24, 'sell': 27, 'no-action': 198}, 'MMM': {'buy': 25, 'sell': 20, 'no-action': 204}}"
12.027951,249,128.554587,220279.51109799917,"{'Cash': 66.65999799916608, 'WMT': 2015.0, 'AAPL': 0.0, 'MMM': 915.0}","{'WMT': {'buy': 49, 'sell': 38, 'no-action': 162}, 'AAPL': {'buy': 21, 'sell': 27, 'no-action': 201}, 'MMM': {'buy': 36, 'sell': 32, 'no-action': 181}}"
9.66051,249,128.869845,196605.0967873484,"{'Cash': 78880.47757334837, 'WMT': 286.0, 'AAPL': 0.0, 'MMM': 1072.0}","{'WMT': {'buy': 48, 'sell': 50, 'no-action': 151}, 'AAPL': {'buy': 24, 'sell': 29, 'no-action': 196}, 'MMM': {'buy': 44, 'sell': 29, 'no-action': 176}}"
7.620866,249,129.152974,176208.66268186027,"{'Cash': 32.77236286027619, 'WMT': 1289.0, 'AAPL': 0.0, 'MMM': 970.0}","{'WMT': {'buy': 57, 'sell': 39, 'no-action': 153}, 'AAPL': {'buy': 24, 'sell': 22, 'no-action': 203}, 'MMM': {'buy': 32, 'sell': 38, 'no-action': 179}}"
10.235047,249,129.463894,202350.47010249374,"{'Cash': 31.881023493738212, 'WMT': 739.0, 'AAPL': 0.0, 'MMM': 1660.0}","{'WMT': {'buy': 54, 'sell': 49, 'no-action': 146}, 'AAPL': {'buy': 35, 'sell': 29, 'no-action': 185}, 'MMM': {'buy': 36, 'sell': 36, 'no-action': 177}}"
11.733996,249,129.773646,217339.96444481844,"{'Cash': 120115.59505781841, 'WMT': 257.0, 'AAPL': 0.0, 'MMM': 870.0}","{'WMT': {'buy': 44, 'sell': 42, 'no-action': 163}, 'AAPL': {'buy': 18, 'sell': 18, 'no-action': 213}, 'MMM': {'buy': 30, 'sell': 27, 'no-action': 192}}"
11.233742,249,131.060568,212337.42040425714,"{'Cash': 7.172681257141448, 'WMT': 21.0, 'AAPL': 0.0, 'MMM': 2298.0}","{'WMT': {'buy': 37, 'sell': 38, 'no-action': 174}, 'AAPL': {'buy': 22, 'sell': 22, 'no-action': 205}, 'MMM': {'buy': 29, 'sell': 23, 'no-action': 197}}"
12.103289,249,131.349764,221032.88838678214,"{'Cash': 32.525097456347794, 'WMT': 494.0, 'AAPL': 1199.0, 'MMM': 1093.0}","{'WMT': {'buy': 43, 'sell': 48, 'no-action': 158}, 'AAPL': {'buy': 32, 'sell': 34, 'no-action': 183}, 'MMM': {'buy': 34, 'sell': 24, 'no-action': 191}}"
11.65079,249,131.636587,216507.90066752944,"{'Cash': 86547.42208352943, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 1416.0}","{'WMT': {'buy': 31, 'sell': 32, 'no-action': 186}, 'AAPL': {'buy': 26, 'sell': 25, 'no-action': 198}, 'MMM': {'buy': 34, 'sell': 33, 'no-action': 182}}"
10.582999,249,131.934642,205829.9891675392,"{'Cash': 69726.8499905392, 'WMT': 380.0, 'AAPL': 0.0, 'MMM': 1203.0}","{'WMT': {'buy': 40, 'sell': 36, 'no-action': 173}, 'AAPL': {'buy': 17, 'sell': 22, 'no-action': 210}, 'MMM': {'buy': 31, 'sell': 23, 'no-action': 195}}"
9.716322,249,132.273488,197163.21919215648,"{'Cash': 6.7973251564726525, 'WMT': 2312.0, 'AAPL': 0.0, 'MMM': 445.0}","{'WMT': {'buy': 52, 'sell': 45, 'no-action': 152}, 'AAPL': {'buy': 32, 'sell': 29, 'no-action': 188}, 'MMM': {'buy': 40, 'sell': 31, 'no-action': 178}}"
11.215523,249,132.674528,212155.23111147783,"{'Cash': 80.21201547781675, 'WMT': 810.0, 'AAPL': 0.0, 'MMM': 1714.0}","{'WMT': {'buy': 40, 'sell': 38, 'no-action': 171}, 'AAPL': {'buy': 24, 'sell': 23, 'no-action': 202}, 'MMM': {'buy': 35, 'sell': 28, 'no-action': 186}}"
10.568452,249,132.95943,205684.5224114739,"{'Cash': 68.78267547389623, 'WMT': 1138.0, 'AAPL': 0.0, 'MMM': 1402.0}","{'WMT': {'buy': 42, 'sell': 40, 'no-action': 167}, 'AAPL': {'buy': 20, 'sell': 23, 'no-action': 206}, 'MMM': {'buy': 28, 'sell': 26, 'no-action': 195}}"
9.990771,249,133.233427,199907.70994235386,"{'Cash': 52.546986353867396, 'WMT': 2956.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 48, 'sell': 41, 'no-action': 160}, 'AAPL': {'buy': 24, 'sell': 22, 'no-action': 203}, 'MMM': {'buy': 35, 'sell': 32, 'no-action': 182}}"
9.871571,249,134.550594,198715.70928103582,"{'Cash': 12.011446035816334, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2165.0}","{'WMT': {'buy': 43, 'sell': 42, 'no-action': 164}, 'AAPL': {'buy': 28, 'sell': 24, 'no-action': 197}, 'MMM': {'buy': 33, 'sell': 29, 'no-action': 187}}"
10.599823,249,134.839035,205998.2337381967,"{'Cash': 43.124129196687136, 'WMT': 1067.0, 'AAPL': 0.0, 'MMM': 1458.0}","{'WMT': {'buy': 29, 'sell': 31, 'no-action': 189}, 'AAPL': {'buy': 22, 'sell': 20, 'no-action': 207}, 'MMM': {'buy': 27, 'sell': 19, 'no-action': 203}}"
10.856601,249,135.166453,208566.0128356523,"{'Cash': 32164.854757652287, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 1922.0}","{'WMT': {'buy': 35, 'sell': 36, 'no-action': 178}, 'AAPL': {'buy': 21, 'sell': 18, 'no-action': 210}, 'MMM': {'buy': 22, 'sell': 18, 'no-action': 209}}"
8.806482,249,135.456304,188064.8241581382,"{'Cash': 11486.062105138204, 'WMT': 2290.0, 'AAPL': 0.0, 'MMM': 237.0}","{'WMT': {'buy': 59, 'sell': 49, 'no-action': 141}, 'AAPL': {'buy': 26, 'sell': 27, 'no-action': 196}, 'MMM': {'buy': 41, 'sell': 35, 'no-action': 173}}"
8.615294,249,135.729994,186152.93966790682,"{'Cash': 48430.37772990681, 'WMT': 1980.0, 'AAPL': 0.0, 'MMM': 42.0}","{'WMT': {'buy': 39, 'sell': 36, 'no-action': 174}, 'AAPL': {'buy': 20, 'sell': 23, 'no-action': 206}, 'MMM': {'buy': 31, 'sell': 26, 'no-action': 192}}"
9.777577,249,136.068474,197775.77035826893,"{'Cash': 34.58324688436187, 'WMT': 1790.0, 'AAPL': 513.0, 'MMM': 429.0}","{'WMT': {'buy': 38, 'sell': 37, 'no-action': 174}, 'AAPL': {'buy': 17, 'sell': 18, 'no-action': 214}, 'MMM': {'buy': 25, 'sell': 23, 'no-action': 201}}"
11.545946,249,136.481348,215459.46026137087,"{'Cash': 51.802608370868256, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2347.0}","{'WMT': {'buy': 44, 'sell': 36, 'no-action': 169}, 'AAPL': {'buy': 21, 'sell': 32, 'no-action': 196}, 'MMM': {'buy': 29, 'sell': 24, 'no-action': 196}}"
11.501692,249,136.818551,215016.9239639323,"{'Cash': 21.195689932290406, 'WMT': 355.0, 'AAPL': 0.0, 'MMM': 2081.0}","{'WMT': {'buy': 38, 'sell': 34, 'no-action': 177}, 'AAPL': {'buy': 20, 'sell': 23, 'no-action': 206}, 'MMM': {'buy': 24, 'sell': 21, 'no-action': 204}}"
11.080048,249,137.177457,210800.479368384,"{'Cash': 35.111166383994714, 'WMT': 287.0, 'AAPL': 0.0, 'MMM': 2085.0}","{'WMT': {'buy': 47, 'sell': 36, 'no-action': 166}, 'AAPL': {'buy': 20, 'sell': 24, 'no-action': 205}, 'MMM': {'buy': 33, 'sell': 31, 'no-action': 185}}"
8.57542,249,138.571637,185754.19758228585,"{'Cash': 21.0030048814333, 'WMT': 0.0, 'AAPL': 282.0, 'MMM': 1800.0}","{'WMT': {'buy': 41, 'sell': 43, 'no-action': 165}, 'AAPL': {'buy': 19, 'sell': 17, 'no-action': 213}, 'MMM': {'buy': 30, 'sell': 18, 'no-action': 201}}"
8.078056,249,138.903206,180780.55787572128,"{'Cash': 10.355239721267708, 'WMT': 2652.0, 'AAPL': 0.0, 'MMM': 16.0}","{'WMT': {'buy': 40, 'sell': 37, 'no-action': 172}, 'AAPL': {'buy': 21, 'sell': 21, 'no-action': 207}, 'MMM': {'buy': 27, 'sell': 17, 'no-action': 205}}"
9.942058,249,139.215791,199420.57524975162,"{'Cash': 21.881940953215235, 'WMT': 0.0, 'AAPL': 2352.0, 'MMM': 307.0}","{'WMT': {'buy': 37, 'sell': 39, 'no-action': 173}, 'AAPL': {'buy': 28, 'sell': 21, 'no-action': 200}, 'MMM': {'buy': 28, 'sell': 22, 'no-action': 199}}"
9.949658,249,139.52772,199496.5758726016,"{'Cash': 12.37687560159975, 'WMT': 674.0, 'AAPL': 0.0, 'MMM': 1677.0}","{'WMT': {'buy': 40, 'sell': 34, 'no-action': 175}, 'AAPL': {'buy': 23, 'sell': 24, 'no-action': 202}, 'MMM': {'buy': 28, 'sell': 27, 'no-action': 194}}"
11.111472,249,139.814749,211114.72309968784,"{'Cash': 4.144642687831947, 'WMT': 436.0, 'AAPL': 0.0, 'MMM': 1979.0}","{'WMT': {'buy': 39, 'sell': 39, 'no-action': 171}, 'AAPL': {'buy': 23, 'sell': 23, 'no-action': 203}, 'MMM': {'buy': 32, 'sell': 27, 'no-action': 190}}"
10.949062,249,140.138505,209490.62115611706,"{'Cash': 136201.38007211708, 'WMT': 1084.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 40, 'sell': 35, 'no-action': 174}, 'AAPL': {'buy': 28, 'sell': 26, 'no-action': 195}, 'MMM': {'buy': 25, 'sell': 30, 'no-action': 194}}"
11.937272,249,140.513489,219372.72405460375,"{'Cash': 67.52637460373808, 'WMT': 40.0, 'AAPL': 0.0, 'MMM': 2360.0}","{'WMT': {'buy': 38, 'sell': 36, 'no-action': 175}, 'AAPL': {'buy': 28, 'sell': 26, 'no-action': 195}, 'MMM': {'buy': 28, 'sell': 21, 'no-action': 200}}"
10.031347,249,140.857629,200313.47212254955,"{'Cash': 68.32242354952905, 'WMT': 1083.0, 'AAPL': 0.0, 'MMM': 1384.0}","{'WMT': {'buy': 41, 'sell': 37, 'no-action': 171}, 'AAPL': {'buy': 28, 'sell': 27, 'no-action': 194}, 'MMM': {'buy': 30, 'sell': 26, 'no-action': 193}}"
9.597652,249,142.139144,195976.5151528096,"{'Cash': 42944.26395756278, 'WMT': 1328.0, 'AAPL': 454.0, 'MMM': 329.0}","{'WMT': {'buy': 38, 'sell': 36, 'no-action': 175}, 'AAPL': {'buy': 17, 'sell': 15, 'no-action': 217}, 'MMM': {'buy': 30, 'sell': 26, 'no-action': 193}}"
11.000174,249,142.518182,210001.73837097635,"{'Cash': 41517.61587897637, 'WMT': 2492.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 37, 'sell': 33, 'no-action': 179}, 'AAPL': {'buy': 27, 'sell': 26, 'no-action': 196}, 'MMM': {'buy': 21, 'sell': 20, 'no-action': 208}}"
8.143171,249,142.854029,181431.70588662304,"{'Cash': 34.073203623019936, 'WMT': 2683.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 48, 'sell': 47, 'no-action': 154}, 'AAPL': {'buy': 15, 'sell': 15, 'no-action': 219}, 'MMM': {'buy': 31, 'sell': 31, 'no-action': 187}}"
12.135773,249,143.127549,221357.7270850996,"{'Cash': 63.77590309959578, 'WMT': 2069.0, 'AAPL': 0.0, 'MMM': 887.0}","{'WMT': {'buy': 44, 'sell': 37, 'no-action': 168}, 'AAPL': {'buy': 25, 'sell': 25, 'no-action': 199}, 'MMM': {'buy': 25, 'sell': 25, 'no-action': 199}}"
11.919143,249,143.38591,219191.42545785953,"{'Cash': 7.870077721745474, 'WMT': 1248.0, 'AAPL': 59.0, 'MMM': 1422.0}","{'WMT': {'buy': 39, 'sell': 40, 'no-action': 170}, 'AAPL': {'buy': 22, 'sell': 23, 'no-action': 204}, 'MMM': {'buy': 29, 'sell': 20, 'no-action': 200}}"
10.394391,249,143.643905,203943.90892427115,"{'Cash': 29510.10634427116, 'WMT': 2580.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 39, 'sell': 33, 'no-action': 177}, 'AAPL': {'buy': 20, 'sell': 20, 'no-action': 209}, 'MMM': {'buy': 19, 'sell': 18, 'no-action': 212}}"
9.833956,249,143.890102,198339.5587229421,"{'Cash': 30.516680942128005, 'WMT': 2420.0, 'AAPL': 0.0, 'MMM': 378.0}","{'WMT': {'buy': 50, 'sell': 43, 'no-action': 156}, 'AAPL': {'buy': 19, 'sell': 21, 'no-action': 209}, 'MMM': {'buy': 33, 'sell': 29, 'no-action': 187}}"
9.570605,249,144.14671,195706.054673673,"{'Cash': 42.58444469039932, 'WMT': 1584.0, 'AAPL': 203.0, 'MMM': 804.0}","{'WMT': {'buy': 36, 'sell': 36, 'no-action': 177}, 'AAPL': {'buy': 26, 'sell': 24, 'no-action': 199}, 'MMM': {'buy': 34, 'sell': 26, 'no-action': 189}}"
10.902674,249,145.409525,209026.74331350782,"{'Cash': 12.470983507824712, 'WMT': 2653.0, 'AAPL': 0.0, 'MMM': 323.0}","{'WMT': {'buy': 39, 'sell': 37, 'no-action': 173}, 'AAPL': {'buy': 20, 'sell': 18, 'no-action': 211}, 'MMM': {'buy': 29, 'sell': 24, 'no-action': 196}}"
11.009956,249,145.651417,210099.56230796356,"{'Cash': 24149.951768963554, 'WMT': 1477.0, 'AAPL': 0.0, 'MMM': 938.0}","{'WMT': {'buy': 51, 'sell': 41, 'no-action': 157}, 'AAPL': {'buy': 32, 'sell': 35, 'no-action': 182}, 'MMM': {'buy': 30, 'sell': 29, 'no-action': 190}}"
11.151694,249,145.912656,211516.94071254967,"{'Cash': 55.82301654967705, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2304.0}","{'WMT': {'buy': 44, 'sell': 43, 'no-action': 162}, 'AAPL': {'buy': 28, 'sell': 24, 'no-action': 197}, 'MMM': {'buy': 30, 'sell': 26, 'no-action': 193}}"
8.227105,249,146.18317,182271.051786497,"{'Cash': 35149.280817497, 'WMT': 1481.0, 'AAPL': 0.0, 'MMM': 512.0}","{'WMT': {'buy': 42, 'sell': 35, 'no-action': 172}, 'AAPL': {'buy': 19, 'sell': 23, 'no-action': 207}, 'MMM': {'buy': 34, 'sell': 29, 'no-action': 186}}"
11.415839,249,146.486663,214158.3903323237,"{'Cash': 35.65266532368878, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2333.0}","{'WMT': {'buy': 36, 'sell': 38, 'no-action': 175}, 'AAPL': {'buy': 17, 'sell': 18, 'no-action': 214}, 'MMM': {'buy': 24, 'sell': 20, 'no-action': 205}}"
11.327854,249,146.756563,213278.53820953006,"{'Cash': 52268.35649053006, 'WMT': 2000.0, 'AAPL': 0.0, 'MMM': 281.0}","{'WMT': {'buy': 30, 'sell': 31, 'no-action': 188}, 'AAPL': {'buy': 17, 'sell': 19, 'no-action': 213}, 'MMM': {'buy': 29, 'sell': 25, 'no-action': 195}}"
8.243573,249,147.052145,182435.7339311523,"{'Cash': 68.87591815228006, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 1987.0}","{'WMT': {'buy': 48, 'sell': 41, 'no-action': 160}, 'AAPL': {'buy': 33, 'sell': 22, 'no-action': 194}, 'MMM': {'buy': 31, 'sell': 31, 'no-action': 187}}"
11.351946,249,147.387465,213519.46014506993,"{'Cash': 39.18247106990748, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2326.0}","{'WMT': {'buy': 34, 'sell': 29, 'no-action': 186}, 'AAPL': {'buy': 25, 'sell': 25, 'no-action': 199}, 'MMM': {'buy': 24, 'sell': 19, 'no-action': 206}}"
10.584,249,148.680161,205840.00498346362,"{'Cash': 16806.3522794636, 'WMT': 2743.0, 'AAPL': 0.0, 'MMM': 39.0}","{'WMT': {'buy': 33, 'sell': 24, 'no-action': 192}, 'AAPL': {'buy': 18, 'sell': 24, 'no-action': 207}, 'MMM': {'buy': 22, 'sell': 22, 'no-action': 205}}"
12.2735,249,148.957265,222734.99991000735,"{'Cash': 7.182045007337365, 'WMT': 168.0, 'AAPL': 0.0, 'MMM': 2303.0}","{'WMT': {'buy': 43, 'sell': 39, 'no-action': 167}, 'AAPL': {'buy': 16, 'sell': 18, 'no-action': 215}, 'MMM': {'buy': 32, 'sell': 27, 'no-action': 190}}"
11.310814,249,149.223947,213108.14302289725,"{'Cash': 42.81394289725722, 'WMT': 807.0, 'AAPL': 0.0, 'MMM': 1727.0}","{'WMT': {'buy': 41, 'sell': 33, 'no-action': 175}, 'AAPL': {'buy': 25, 'sell': 27, 'no-action': 197}, 'MMM': {'buy': 30, 'sell': 27, 'no-action': 192}}"
