#{"t_start": 1637409429.2878196, "env_id": null}
r,l,t,total_reward,total_asset,last_account,action_summary
3.357419,757,0.545288,3.3574190621000057,133574.19062100005,"{'Cash': 33004.07074900004, 'WMT': 632.0, 'ABBV': 0.0, 'MMM': 348.0}","{'WMT': {'buy': 305, 'sell': 302, 'no-action': 150}, 'ABBV': {'buy': 227, 'sell': 235, 'no-action': 295}, 'MMM': {'buy': 333, 'sell': 294, 'no-action': 130}}"
2.806904,757,5.51107,2.8069039846999946,128069.03984699998,"{'Cash': 67287.53984699998, 'WMT': 0, 'ABBV': 1039.0, 'MMM': 0}","{'WMT': {'buy': 0, 'sell': 0, 'no-action': 757}, 'ABBV': {'buy': 135, 'sell': 151, 'no-action': 471}, 'MMM': {'buy': 0, 'sell': 0, 'no-action': 757}}"
-1.3515,757,10.429482,-1.3514996913000012,86485.00308699999,"{'Cash': 10.800520999985565, 'WMT': 1283.0, 'ABBV': 0.0, 'MMM': 0}","{'WMT': {'buy': 62, 'sell': 68, 'no-action': 627}, 'ABBV': {'buy': 41, 'sell': 39, 'no-action': 677}, 'MMM': {'buy': 0, 'sell': 0, 'no-action': 757}}"
-3.289124,757,15.263866,-3.289123852000014,67108.76147999984,"{'Cash': 45.75948999983666, 'WMT': 995.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 178, 'sell': 168, 'no-action': 411}, 'ABBV': {'buy': 155, 'sell': 155, 'no-action': 447}, 'MMM': {'buy': 0, 'sell': 0, 'no-action': 757}}"
2.10817,757,20.089792,2.1081700532000145,121081.70053200015,"{'Cash': 60417.20053200015, 'WMT': 0.0, 'ABBV': 1037.0, 'MMM': 0}","{'WMT': {'buy': 244, 'sell': 253, 'no-action': 260}, 'ABBV': {'buy': 246, 'sell': 250, 'no-action': 261}, 'MMM': {'buy': 0, 'sell': 0, 'no-action': 757}}"
-0.60028,757,24.898665,-0.6002804165000211,93997.19583499979,"{'Cash': 280.19583499978035, 'WMT': 0.0, 'ABBV': 1602.0, 'MMM': 0.0}","{'WMT': {'buy': 294, 'sell': 315, 'no-action': 148}, 'ABBV': {'buy': 365, 'sell': 311, 'no-action': 81}, 'MMM': {'buy': 224, 'sell': 236, 'no-action': 297}}"
1.879022,757,29.782147,1.8790223506999983,118790.22350699994,"{'Cash': 5475.723506999944, 'WMT': 0.0, 'ABBV': 1937.0, 'MMM': 0.0}","{'WMT': {'buy': 218, 'sell': 224, 'no-action': 315}, 'ABBV': {'buy': 345, 'sell': 298, 'no-action': 114}, 'MMM': {'buy': 32, 'sell': 35, 'no-action': 690}}"
1.169481,757,34.703701,1.16948124700001,111694.81247000009,"{'Cash': 18.31247000008443, 'WMT': 0.0, 'ABBV': 1909.0, 'MMM': 0.0}","{'WMT': {'buy': 61, 'sell': 60, 'no-action': 636}, 'ABBV': {'buy': 179, 'sell': 166, 'no-action': 412}, 'MMM': {'buy': 23, 'sell': 19, 'no-action': 715}}"
1.388326,757,39.768854,1.3883263745000118,113883.26374500002,"{'Cash': 42.26374500001657, 'WMT': 0.0, 'ABBV': 1946.0, 'MMM': 0.0}","{'WMT': {'buy': 31, 'sell': 33, 'no-action': 693}, 'ABBV': {'buy': 104, 'sell': 93, 'no-action': 560}, 'MMM': {'buy': 21, 'sell': 13, 'no-action': 723}}"
2.282372,757,44.661854,2.282372093599995,122823.72093599995,"{'Cash': 32.220935999954236, 'WMT': 0.0, 'ABBV': 2099.0, 'MMM': 0.0}","{'WMT': {'buy': 60, 'sell': 54, 'no-action': 643}, 'ABBV': {'buy': 146, 'sell': 141, 'no-action': 470}, 'MMM': {'buy': 20, 'sell': 14, 'no-action': 723}}"
1.802748,757,49.500891,1.802748295900005,118027.48295900006,"{'Cash': 95084.18282500005, 'WMT': 67.0, 'ABBV': 315.0, 'MMM': 0.0}","{'WMT': {'buy': 100, 'sell': 84, 'no-action': 573}, 'ABBV': {'buy': 179, 'sell': 174, 'no-action': 404}, 'MMM': {'buy': 45, 'sell': 31, 'no-action': 681}}"
1.822626,757,54.443099,1.8226259328000094,118226.2593280001,"{'Cash': 50775.75932800011, 'WMT': 0.0, 'ABBV': 1153.0, 'MMM': 0.0}","{'WMT': {'buy': 63, 'sell': 53, 'no-action': 641}, 'ABBV': {'buy': 237, 'sell': 231, 'no-action': 289}, 'MMM': {'buy': 38, 'sell': 31, 'no-action': 688}}"
4.110537,757,59.360942,4.110537150900002,141105.37150900002,"{'Cash': 99518.371379, 'WMT': 65.0, 'ABBV': 636.0, 'MMM': 0.0}","{'WMT': {'buy': 116, 'sell': 109, 'no-action': 532}, 'ABBV': {'buy': 249, 'sell': 218, 'no-action': 290}, 'MMM': {'buy': 45, 'sell': 44, 'no-action': 668}}"
3.721065,757,64.260068,3.7210646102000076,137210.64610200003,"{'Cash': 128143.14610200003, 'WMT': 0.0, 'ABBV': 155.0, 'MMM': 0.0}","{'WMT': {'buy': 90, 'sell': 81, 'no-action': 586}, 'ABBV': {'buy': 247, 'sell': 204, 'no-action': 306}, 'MMM': {'buy': 83, 'sell': 71, 'no-action': 603}}"
3.272564,757,69.159563,3.2725641260000016,132725.64126,"{'Cash': 86218.14126, 'WMT': 0.0, 'ABBV': 795.0, 'MMM': 0.0}","{'WMT': {'buy': 111, 'sell': 107, 'no-action': 539}, 'ABBV': {'buy': 282, 'sell': 248, 'no-action': 227}, 'MMM': {'buy': 42, 'sell': 42, 'no-action': 673}}"
4.099844,757,74.098305,4.099843795899989,140998.43795899986,"{'Cash': 91741.43795899986, 'WMT': 0.0, 'ABBV': 842.0, 'MMM': 0.0}","{'WMT': {'buy': 114, 'sell': 104, 'no-action': 539}, 'ABBV': {'buy': 303, 'sell': 267, 'no-action': 187}, 'MMM': {'buy': 42, 'sell': 35, 'no-action': 680}}"
3.612979,757,79.043959,3.612979303400007,136129.79303400006,"{'Cash': 131508.29303400006, 'WMT': 0.0, 'ABBV': 79.0, 'MMM': 0.0}","{'WMT': {'buy': 109, 'sell': 90, 'no-action': 558}, 'ABBV': {'buy': 280, 'sell': 238, 'no-action': 239}, 'MMM': {'buy': 89, 'sell': 79, 'no-action': 589}}"
3.999648,757,83.99865,3.999648137399983,139996.48137399982,"{'Cash': 112091.98137399982, 'WMT': 0.0, 'ABBV': 477.0, 'MMM': 0.0}","{'WMT': {'buy': 122, 'sell': 126, 'no-action': 509}, 'ABBV': {'buy': 329, 'sell': 276, 'no-action': 152}, 'MMM': {'buy': 77, 'sell': 68, 'no-action': 612}}"
4.505633,757,88.985516,4.505632766799995,145056.32766799993,"{'Cash': 109184.62744199992, 'WMT': 113.0, 'ABBV': 483.0, 'MMM': 0.0}","{'WMT': {'buy': 196, 'sell': 212, 'no-action': 349}, 'ABBV': {'buy': 317, 'sell': 244, 'no-action': 196}, 'MMM': {'buy': 97, 'sell': 82, 'no-action': 578}}"
4.636201,757,93.996073,4.636200681699991,146362.00681699993,"{'Cash': 134135.50681699993, 'WMT': 0.0, 'ABBV': 209.0, 'MMM': 0.0}","{'WMT': {'buy': 153, 'sell': 156, 'no-action': 448}, 'ABBV': {'buy': 281, 'sell': 246, 'no-action': 230}, 'MMM': {'buy': 79, 'sell': 64, 'no-action': 614}}"
5.270879,757,99.12003,5.2708794059999775,152708.79405999975,"{'Cash': 143290.29405999975, 'WMT': 0.0, 'ABBV': 161.0, 'MMM': 0.0}","{'WMT': {'buy': 157, 'sell': 168, 'no-action': 432}, 'ABBV': {'buy': 240, 'sell': 206, 'no-action': 311}, 'MMM': {'buy': 101, 'sell': 88, 'no-action': 568}}"
4.438869,757,104.103147,4.43886876999998,144388.6876999998,"{'Cash': 113442.1876999998, 'WMT': 0.0, 'ABBV': 529.0, 'MMM': 0.0}","{'WMT': {'buy': 156, 'sell': 164, 'no-action': 437}, 'ABBV': {'buy': 275, 'sell': 237, 'no-action': 245}, 'MMM': {'buy': 55, 'sell': 47, 'no-action': 655}}"
4.235918,757,109.120689,4.235918488099997,142359.18488099996,"{'Cash': 142359.18488099996, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 147, 'sell': 149, 'no-action': 461}, 'ABBV': {'buy': 225, 'sell': 213, 'no-action': 319}, 'MMM': {'buy': 56, 'sell': 52, 'no-action': 649}}"
5.054754,757,114.104269,5.054754310799999,150547.543108,"{'Cash': 124690.54310800001, 'WMT': 0.0, 'ABBV': 442.0, 'MMM': 0.0}","{'WMT': {'buy': 109, 'sell': 111, 'no-action': 537}, 'ABBV': {'buy': 275, 'sell': 218, 'no-action': 264}, 'MMM': {'buy': 75, 'sell': 61, 'no-action': 621}}"
5.254951,757,119.147142,5.254951210099998,152549.512101,"{'Cash': 147226.012101, 'WMT': 0.0, 'ABBV': 91.0, 'MMM': 0.0}","{'WMT': {'buy': 109, 'sell': 104, 'no-action': 544}, 'ABBV': {'buy': 266, 'sell': 210, 'no-action': 281}, 'MMM': {'buy': 48, 'sell': 44, 'no-action': 665}}"
5.496443,757,124.131653,5.49644270440001,154964.4270440001,"{'Cash': 154964.4270440001, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 140, 'sell': 143, 'no-action': 474}, 'ABBV': {'buy': 189, 'sell': 176, 'no-action': 392}, 'MMM': {'buy': 47, 'sell': 42, 'no-action': 668}}"
4.299457,757,129.208526,4.299457385600018,142994.57385600015,"{'Cash': 142994.57385600015, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 112, 'sell': 111, 'no-action': 534}, 'ABBV': {'buy': 217, 'sell': 182, 'no-action': 358}, 'MMM': {'buy': 88, 'sell': 77, 'no-action': 592}}"
5.229191,757,134.234366,5.2291914857999915,152291.91485799992,"{'Cash': 152291.91485799992, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 159, 'sell': 158, 'no-action': 440}, 'ABBV': {'buy': 209, 'sell': 177, 'no-action': 371}, 'MMM': {'buy': 93, 'sell': 66, 'no-action': 598}}"
6.59922,757,139.154234,6.599220010899992,165992.200109,"{'Cash': 165992.200109, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 140, 'sell': 146, 'no-action': 471}, 'ABBV': {'buy': 200, 'sell': 192, 'no-action': 365}, 'MMM': {'buy': 44, 'sell': 40, 'no-action': 673}}"
4.999141,757,144.108576,4.9991406812000045,149991.40681200003,"{'Cash': 149991.40681200003, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 85, 'sell': 93, 'no-action': 579}, 'ABBV': {'buy': 278, 'sell': 253, 'no-action': 226}, 'MMM': {'buy': 52, 'sell': 51, 'no-action': 654}}"
6.492622,757,149.378049,6.4926218287999955,164926.21828799997,"{'Cash': 164926.21828799997, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 110, 'sell': 121, 'no-action': 526}, 'ABBV': {'buy': 214, 'sell': 194, 'no-action': 349}, 'MMM': {'buy': 57, 'sell': 59, 'no-action': 641}}"
5.695596,757,155.206068,5.695595787099997,156955.957871,"{'Cash': 156955.957871, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 112, 'sell': 119, 'no-action': 526}, 'ABBV': {'buy': 232, 'sell': 212, 'no-action': 313}, 'MMM': {'buy': 39, 'sell': 47, 'no-action': 671}}"
6.076825,757,161.123502,6.0768248565000125,160768.2485650001,"{'Cash': 160768.2485650001, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 164, 'sell': 153, 'no-action': 440}, 'ABBV': {'buy': 214, 'sell': 189, 'no-action': 354}, 'MMM': {'buy': 46, 'sell': 53, 'no-action': 658}}"
6.172906,757,166.982121,6.172906140200007,161729.06140200002,"{'Cash': 161729.06140200002, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 177, 'sell': 179, 'no-action': 401}, 'ABBV': {'buy': 241, 'sell': 216, 'no-action': 300}, 'MMM': {'buy': 73, 'sell': 72, 'no-action': 612}}"
4.100218,757,172.866786,4.100217989999963,141002.17989999964,"{'Cash': 141002.17989999964, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 207, 'sell': 205, 'no-action': 345}, 'ABBV': {'buy': 205, 'sell': 185, 'no-action': 367}, 'MMM': {'buy': 68, 'sell': 76, 'no-action': 613}}"
5.691789,757,178.844325,5.69178871359998,156917.88713599983,"{'Cash': 156917.88713599983, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 206, 'sell': 220, 'no-action': 331}, 'ABBV': {'buy': 268, 'sell': 219, 'no-action': 270}, 'MMM': {'buy': 86, 'sell': 94, 'no-action': 577}}"
5.180743,757,184.687582,5.1807428026999895,151807.42802699996,"{'Cash': 151807.42802699996, 'WMT': 0.0, 'ABBV': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 185, 'sell': 200, 'no-action': 372}, 'ABBV': {'buy': 227, 'sell': 201, 'no-action': 329}, 'MMM': {'buy': 96, 'sell': 98, 'no-action': 563}}"
